repo,subset,split,row_id,prompt_hash,prompt_len,completion_len,annotation_source,n_annotations,n_valid_spans,n_invalid_spans
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7154,022c9c76df1e1a0909bfa2dc31200bf7,115,2777,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7155,8a7b9d919a3a69e593c7673b3940c805,343,4089,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7156,65113da0a2ddf3cb948dd868a101b26a,87,2107,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7157,f7f15cc6454b2ddbc636e7b8dc93fb65,294,4511,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7158,2c65751900af00a98b2e266b6305992b,464,3207,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7159,64b86428d5957be0691d084da118d970,32,1277,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7160,05b0418f50eabab40b40aa0cedcdd79b,69,1498,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7161,dd86226c0c6ce3f81bea4d670b69d6ee,439,5499,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7162,5d6297393d08d1d6327fb6591e079371,396,2784,annotations,12,10,2
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7163,7fbb6933618bb2095e522a8b7f68e7b9,61,1666,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7164,805dff4347a0d6242032650e9baa51a5,395,2821,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7165,4165d039bd4e5a1b597601828a07da1d,214,4375,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7166,1e1f1514d78113ab75a381d371ed6a96,53,1838,annotations,6,6,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7167,933afcc52c6cbab4df9885aea3343db3,217,3119,annotations,6,6,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7168,3b7cca164af4f1a0548b676d16b84e9a,266,5123,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7169,251125c2461c8ad10fa2d65eb7b04dbd,61,2112,annotations,17,17,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7170,fe65abef1c0af76d65e0be337fad36cb,49,2428,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7171,e3e867d7e59f14bffb46a5caaeb95143,201,3015,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7172,31f9223ade20d7d513ad033bfe0abb81,254,3714,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7173,e7401b6fe69979d205cd8206b53f5f8a,90,1163,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7174,4dde5cfb825827a6cc78e8585fcedc01,77,2818,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7175,e22f948f0934924018be31c6789f8ca4,331,3831,annotations,20,20,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7176,8bd6a1caf521eea18372932dcfc59763,56,3367,annotations,16,16,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7177,b9221b923ea3fdfee5de980c2f8c5376,58,498,annotations,3,3,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7178,8780632a7b3397574458a5ad3fcb6a20,68,2910,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7179,24662d847e6632168c79d03811db4540,45,1930,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7180,1d07d1ecae12b599d01345d4960ccbc5,45,558,annotations,4,4,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7181,33696f7fec2f1f73f957f779f33bcc19,174,2959,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7182,bb41a84dffe7c332c9099acde9522ecc,67,2794,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7183,2176689f3fd9cfe186f395cc4d1a87fa,302,3553,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7184,dda3edede811a558515c9094ba600187,219,4801,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7185,aed9480b44f1402e66fcc8d42f6f8512,148,1110,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7186,3acb8d05e8512e25519b23d0203e72e7,49,604,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7187,5b3337b88cfcd2276178b8b2671e13ac,139,2385,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7188,2cbd8e79a39dfed4842e9756e654b45a,386,4232,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7189,4e9f8ac4eadd8787d40390e93614476d,58,1712,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7190,b4138199321364be6b7bf574e86b2147,61,2125,annotations,3,3,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7191,9b508158d7c3165f59a4a85caad0b2ce,407,4824,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7192,ed4fa6ae8c54fb7eabfdb219133c8d0d,292,1592,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7193,da3e3a97e70bb52f5aa7f2f88246e378,283,4001,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7194,f9238aaf4403b4dc41e7ff5ae62eeec9,53,1455,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7195,faa7204a145e0d419a07db74b7c908e4,74,1276,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7196,d51ef9d9da274c81b0f6c7bb214bb734,238,1769,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7197,84155ca5752496a79e5701294b364e99,203,4332,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7198,21e5da1f9ea74751f3a2a80ba8b72485,26,1394,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7199,cd5d97ea7d49ed77f231151927ad376f,72,3435,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7200,83aba8a2499958fe5da04cef00a3c825,445,6633,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7201,6bb1c89101ff32693e39922a5f63bb6b,55,2480,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7202,0baecf122df90dff02e369a83e6911c2,76,534,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7203,72d22570945e38e44d62c6898b7aa297,388,3987,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7204,5ef197271f2a928e5dc5c68d5a60e218,381,3960,annotations,20,18,2
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7205,f066c15f2e1732f0d274827ed096a4eb,30,522,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7206,39555d8f17c5377c129b95b854d879ec,412,3582,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7207,04ff69fe4b15ca61aecd187df562a16b,524,6281,annotations,4,4,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7208,9e0450f19e8cdc695462027772e3e7fe,85,3248,annotations,20,20,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7209,82586163a542c8632533daffcb0ee0ff,123,3106,annotations,6,6,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7210,3330214e56a3db47b2f9896bad434ca3,82,2194,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7211,46db81bbd578a693d651f98241970a1a,49,2613,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7212,c4bb186de427965975c413371851b41b,351,2798,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7213,839c9571c3a2cac4158140b4a5df6656,308,5346,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7214,2f971e191d839546c6a8a96d0ab078f2,100,2724,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7215,e683d460217a19b4bf2cc1f0bf2b5a76,172,3583,annotations,4,4,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7216,114b246e994fa9e4aa9c728d8c3c14f0,304,3003,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7217,3f4f672759bf5f2636ebaff0db157316,106,2653,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7218,0c198e396e33df09c93df6adc0c2a948,104,1182,annotations,17,17,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7219,64d040e7c0dbac8f4a2c75842628513f,384,4183,annotations,18,18,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7220,ca29afa37c74e158a558af76fc793a61,230,2826,annotations,18,18,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7221,864a83bc6e676d59cdc0056cc12c3cad,135,2268,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7222,860202e399519eba6631b408f7edc599,313,5304,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7223,0cc2b2353d7e6cbfdb7d24192d77ca89,64,1824,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7224,8e7fc2e93dce63aa43c46561e8e7c0a6,78,2830,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7225,30def0dfb964f0f109b09ed9ca609dbd,289,4947,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7226,5b3984194f63dc3cd0aefd7af6f9c82e,310,2865,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7227,92ffd892dcf2def4df8d88aa51b4ddb7,51,737,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7228,ae81b008959b17905bd8b6c0342176df,217,3704,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7229,bca3fce0acbd70aedab873c09a06cf3d,41,1928,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7230,ddddb11ddf84767f9db9982c64d37395,70,2613,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7231,30675fcf47463da08b5785b3f76224a0,222,3128,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7232,05a7d8154521498997ab5dcc78216da8,72,2685,annotations,16,16,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7233,655f0f79998dbb7fe194d1b4cba1c453,281,5154,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7234,19aebedabd0aa482e0143543693c6d8a,79,2027,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7235,e91ddccbcbba31452e52fa96763743b0,193,3969,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7236,7e6d754fdcd76d3a7d5943ae0e8c0917,62,1774,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7237,eb04681ba168328c7095d4bcb2baa31a,23,575,annotations,3,3,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7238,dd068f71f9adb11e5da1d74fbb08c1fb,50,535,annotations,3,3,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7239,7efc587479631329a6bebb3e40b3c38a,69,1322,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7240,6ff97cc6f9ce0ad3ded6abf9177faf2c,60,1321,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7241,4361b3b18c126bb08908147eca0c7298,347,4404,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7242,c43eaad87c44afd6f86af52ef85a48d2,81,513,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7243,2041787d1ef9513f63e22c2cdd521858,88,926,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7244,0e9a0470216d0242d91b864b0cbc6e64,330,4135,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7245,2ddcaa94697699a1ae8cc03f4ef56f06,354,3037,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7246,1631cfaad23f250d69d7d29f3fb26620,75,1934,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7247,bd614decd66cc2d1eeb8588ed12daf25,70,1889,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7248,ecdce9644d7664ee28794f705fc5756f,99,3834,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7249,709b6f28b29423f6c67aaac3a0fb7e29,102,1414,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7250,562ba9d785541192a763f546867892d6,299,3343,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7251,b3d4c2f6d7873cb0e219d6ea8987fa1f,315,2704,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7252,29bd5047c209f080461bfee937e2a359,47,2536,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7253,04acf14a5e618af35cf625a98e62aeb2,47,1191,annotations,4,4,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7254,187be88821203d9e5ba30e5f7b90accb,200,2173,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7255,5c9a8865ec2b46bd902be56e6fbffe2e,65,1871,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7256,ce0a24764267bb606e6f1d47f37a7e7c,284,2325,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7257,9445a32666968f46011bd30d1f59b009,73,545,annotations,4,4,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7258,d217fb946a57e726b49881811c74d23e,48,1482,annotations,4,4,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7259,ac226d8356af045a9dc13d45099940b4,306,5349,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7260,a38ca2c5f594df34567fde3995692099,52,599,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7261,c57d9b26d6a88af2cfe782b21c8052ba,65,3071,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7262,370cff4df49c6d37b4552f7cec40bd6c,58,225,annotations,6,6,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7263,902d277e2a1b3c53204f256309fab593,325,3321,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7264,278967a52fb415ceff20adb6568363d5,52,663,annotations,6,6,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7265,aef49075402a8997b87e2932542a4b33,242,1991,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7266,28123c7863e051a00cc7bd7706ecf3a6,343,4029,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7267,0ea79f9415c0d02ff624e4a6b05d523e,51,1589,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7268,1bd27fa5ce0fe222eda5d9145e09a51c,271,2908,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7269,f74cb7d0c98e94003bd39f73446e5c74,363,4985,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7270,9a9339a1b2dd49caff3a070325434b43,253,3402,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7271,db76cade3f44ed15b099f2da69904c1a,50,1864,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7272,bea16e92578fc632f3567d56037e0529,264,2939,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7273,7118a69ac17f239a76b38cfebbb31ed3,402,5525,annotations,19,19,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7274,6a4eb31eb79617929c1fbd6975c2d66d,79,1966,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7275,d2817c8c012c256f772b5582752f14e5,417,2931,annotations,8,8,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7276,2ff954d477e51248e14d326193bb246a,335,3765,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7277,9e7b810c2d8d6365f5f3f15fd5da55b2,102,2029,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7278,9183e5be9955dfc571b9a782ea4c8467,110,485,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7279,4c4adbb5cc474703239778b9f6a7b95d,279,4654,annotations,15,14,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7280,9f6e5f85c08ba2b52c8d409851b89663,77,3800,annotations,18,18,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7281,9b81ae0fdf2188fa428546b13187ee80,308,3280,annotations,11,9,2
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7282,bc8c9d9da9b938e2ac8ad5590f749cb0,69,742,annotations,7,7,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7283,3bab7bd6e17c10e7222113e8f58cef92,242,3822,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7284,03de2e4c46f74bf05d96d3b0159d81e3,62,1221,annotations,1,1,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7285,362e119ba1863bfeb23655a6a7e01e4b,79,2462,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7286,3037d72c261168f8b4d6df65e7b1a5e5,197,1235,annotations,6,6,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7287,90fc46dab97e75eb564f2dfc440eba54,95,2405,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7288,686650ff60dc6c1b07f0bbb8818bc104,49,2319,annotations,6,6,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7289,ff8ca4b32600a5c008929023acab5160,54,2013,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7290,0aecfee997b1cb68bf8d0081608244f4,64,453,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7291,76bc8a902d50934b633a0c70941508c3,75,1759,annotations,25,25,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7292,121569a541090c6c96349c2c2d8b77bb,46,1925,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7293,634b6daaf4c982087f8f729f50b942f3,58,2213,annotations,11,11,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7294,fae3ce44b69d9e21f8fb6b4b4fe654eb,206,2239,annotations,17,17,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7295,4db9a0a33a65e6b63064996ac1753f0b,295,4214,annotations,13,13,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7296,083496eacc4834210ff0bcbbbb3b5b11,59,2163,annotations,6,1,5
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7297,6687cca5831139252b1588449edd706c,146,2365,annotations,21,21,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7298,5284d42f981a2d1cd7a571437f6f3fe2,123,2324,annotations,20,20,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7299,1aa63a7421a690816b0030b7983974af,254,3221,annotations,18,18,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7300,f4425842385f13565a73894a6224a648,253,3132,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7301,3a5fcfc031a102ffcdc11676a473ec54,42,1886,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7302,f395514021ef94b7a17f3c0d0b323f3d,59,695,annotations,2,2,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7303,8c6434704acece18351873916ede7439,354,4707,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7304,6607b848a0f90b76aa48c13639f1839b,249,3501,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7305,d284ddfa5eb989d985ab907e43b96b43,379,8509,annotations,25,25,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7306,ea162383ff22b934d5b869842519219a,83,4188,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7307,2b41f34a2c027c4c3c3f25f8694afcd6,327,2757,annotations,10,9,1
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7308,22ce60fb11c2191d4f42845444afa912,78,2153,annotations,3,3,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7309,c22957d296a1c39aaac1f4fc6a177fb5,29,1255,annotations,14,14,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7310,bb1570ca13a0a7467c899ceeda61216d,97,2503,annotations,25,25,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7311,c284f7252ce72acbaf25c5dbad21d315,462,3974,annotations,10,10,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7312,ca9221fb939a78d1631e873143265c66,88,1503,annotations,15,15,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7313,4a8544845c151456cfe0dc0da6208a98,64,1957,annotations,9,9,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7314,e099056da22037e68a5b9836fb6ac810,47,1078,annotations,5,5,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7315,fef8a2b32b9842cf7787d0345f771468,212,3891,annotations,3,3,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7316,4c85fa34e0ffeaa4592a7f094fe4cb81,58,2274,annotations,12,12,0
tkwiecinski/longfact-test-split,Apertus_8B_Instruct_2509,train,7317,a323f712478f28f0cd96790680da3cf7,35,1170,annotations,6,6,0
